feature,importance_mean,importance_std,importance_values
241,-0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0]"
270.3,-0.0003389830508474634,0.00101694915254239,"[0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
743.9,-0.0003389830508474634,0.00101694915254239,"[-0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
530.11,-0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
270,-0.0003389830508474634,0.00101694915254239,"[0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
715,-0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0]"
214.1,-0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
367.4,-0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0, 0.0, 0.0]"
627.2,-0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0, 0.0]"
728.2,-0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0]"
728,-0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0]"
285.8,-0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634]"
246.7,-0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0]"
946,-0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0]"
327.71,-0.0003389830508474634,0.00101694915254239,"[-0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
695.3,-0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
726.1,-0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0]"
793,-0.0003389830508474634,0.00101694915254239,"[-0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
760,-0.0003389830508474745,0.0018254795956388233,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0, -0.003389830508474634, 0.003389830508474523, 0.0]"
278.4,-0.0003389830508474745,0.0018254795956388233,"[-0.003389830508474634, 0.0, -0.003389830508474634, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
262,-0.0003389830508474745,0.0018254795956388233,"[0.0, 0.0, 0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.003389830508474523]"
