feature,importance_mean,importance_std,importance_values
536.8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
244.5,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
753.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
281.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
962.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
728.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
530.15,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
306,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
214.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
726,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
495,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1010.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
367.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
571.8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
750.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
750.21,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
781.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
350,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
480.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
455,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
271,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
728.7,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
561,-0.00033898305084743006,0.00319795970578191,"[0.0, 0.003389830508474634, 0.0, -0.003389830508474523, -0.003389830508474523, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, -0.006779661016949157]"
798,-0.00033898305084743006,0.0023728813559322007,"[-0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, -0.003389830508474523, 0.0, 0.003389830508474634, -0.003389830508474523]"
702.2,-0.00033898305084744117,0.0018254795956388088,"[0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, -0.003389830508474523]"
721.1,-0.00033898305084744117,0.0018254795956388088,"[-0.003389830508474523, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
535.2,-0.0003389830508474523,0.0010169491525423568,"[0.0, -0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
561.2,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0, 0.0]"
695.21,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
695.2,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
695,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
246.7,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523]"
244.2,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1010.3,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
327.7,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
250.11,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
728,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
573.7,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
599.5,-0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.0]"
251,-0.0003389830508474523,0.0010169491525423568,"[-0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
